N,P,K,temperature,humidity,ph,rainfall,label
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,ਅਨਾਰ
3,27,44,24.56811204,92.03009222,6.591302797,110.9633894,ਅਨਾਰ
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,ਅਨਾਰ
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,ਅਨਾਰ
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,ਅਨਾਰ
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,ਅਨਾਰ
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,ਅਨਾਰ
18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,ਅਨਾਰ
8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,ਅਨਾਰ
15,6,41,19.0087067,88.83768149,6.897368477,108.6793978,ਅਨਾਰ
0,5,36,24.35193812,90.88612388,6.152906502,105.529185,ਅਨਾਰ
22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,ਅਨਾਰ
14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,ਅਨਾਰ
31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,ਅਨਾਰ
39,17,45,18.09691127,90.42177379,6.924490731,104.88189,ਅਨਾਰ
10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,ਅਨਾਰ
8,28,38,23.22594,94.42971362,6.8444019,105.6917856,ਅਨਾਰ
32,13,42,23.50128217,92.97527546,5.786058032,106.61905,ਅਨਾਰ
18,9,40,19.44623085,89.02127045,5.627186257,106.1606833,ਅਨਾਰ
20,27,41,20.51343484,92.51675903,5.700088663,110.5764023,ਅਨਾਰ
39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,ਅਨਾਰ
20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,ਅਨਾਰ
11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,ਅਨਾਰ
40,18,43,19.38603815,86.79058496,5.767372539,109.9130984,ਅਨਾਰ
3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,ਅਨਾਰ
9,16,36,23.77989026,92.93386903,5.893332378,106.977723,ਅਨਾਰ
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,ਅਨਾਰ
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,ਅਨਾਰ
40,30,35,20.89273273,91.07776977,6.269663963,104.4407083,ਅਨਾਰ
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,ਅਨਾਰ
33,23,45,20.00218987,85.83618191,7.116538883,112.337046,ਅਨਾਰ
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,ਅਨਾਰ
13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,ਅਨਾਰ
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,ਅਨਾਰ
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,ਅਨਾਰ
91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,ਕੇਲਾ
105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,ਕੇਲਾ
108,92,53,27.40053601,82.96221306,6.276800323,104.9378,ਕੇਲਾ
86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,ਕੇਲਾ
80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,ਕੇਲਾ
93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,ਕੇਲਾ
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,ਕੇਲਾ
108,89,53,29.55054817,78.06762846,5.808497604,99.34482238,ਕੇਲਾ
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,ਕੇਲਾ
105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,ਕੇਲਾ
118,88,52,28.65003945,82.68752542,5.843163161,98.75084366,ਕੇਲਾ
101,87,54,29.07311132,76.50045221,6.376756633,100.1692639,ਕੇਲਾ
95,75,50,28.08166093,75.26429821,5.623615687,118.2761894,ਕੇਲਾ
106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,ਕੇਲਾ
86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,ਕੇਲਾ
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,ਕੇਲਾ
85,95,47,25.94019018,78.3422098,6.211833161,119.84797,ਕੇਲਾ
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,ਕੇਲਾ
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,ਕੇਲਾ
117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,ਕੇਲਾ
114,94,53,26.33544853,76.8532006,6.190757459,118.6858263,ਕੇਲਾ
110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,ਕੇਲਾ
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,ਕੇਲਾ
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,ਕੇਲਾ
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,ਕੇਲਾ
88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,ਕੇਲਾ
112,73,48,29.2440638,77.32017166,5.707488987,90.66727868,ਕੇਲਾ
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,ਕੇਲਾ
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,ਕੇਲਾ
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,ਕੇਲਾ
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,ਕੇਲਾ
92,81,52,27.39341554,81.4654833,6.438137279,94.31102057,ਕੇਲਾ
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,ਕੇਲਾ
102,71,48,28.65456263,79.28693687,5.695267822,102.4633775,ਕੇਲਾ
94,91,51,29.16093424,76.67484233,5.618094446,109.575944,ਕੇਲਾ
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,ਕੇਲਾ
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,ਕੇਲਾ
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,ਕੇਲਾ
99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,ਕੇਲਾ
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,ਕੇਲਾ
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,ਕੇਲਾ
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,ਕੇਲਾ
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,ਕੇਲਾ
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,ਕੇਲਾ
109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,ਕੇਲਾ
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,ਕੇਲਾ
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,ਕੇਲਾ
90,86,52,25.85036988,81.95580471,5.793260262,119.0856171,ਕੇਲਾ
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,ਕੇਲਾ
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,ਕੇਲਾ
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,ਕੇਲਾ
116,81,55,26.42313317,83.6995044,5.915546415,95.12322062,ਕੇਲਾ
101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,ਕੇਲਾ
93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,ਕੇਲਾ
95,75,45,28.98333432,82.95958244,5.829898502,109.022564,ਕੇਲਾ
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,ਕੇਲਾ
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,ਕੇਲਾ
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,ਕੇਲਾ
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,ਕੇਲਾ
117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,ਕੇਲਾ
111,79,53,28.31193338,75.77363772,6.165001278,119.695765,ਕੇਲਾ
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,ਕੇਲਾ
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,ਕੇਲਾ
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,ਕੇਲਾ
92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,ਕੇਲਾ
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,ਕੇਲਾ
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,ਕੇਲਾ
92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,ਕੇਲਾ
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,ਕੇਲਾ
120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,ਕੇਲਾ
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,ਕੇਲਾ
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,ਕੇਲਾ
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,ਕੇਲਾ
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,ਕੇਲਾ
97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,ਕੇਲਾ
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,ਕੇਲਾ
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,ਕੇਲਾ
89,85,55,26.6719835,76.48541655,6.275384607,91.73358569,ਕੇਲਾ
118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,ਕੇਲਾ
101,92,45,28.22776705,80.6430384,5.758054257,98.00403016,ਕੇਲਾ
99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,ਕੇਲਾ
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,ਕੇਲਾ
90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,ਕੇਲਾ
95,88,52,28.00316034,78.90085998,6.235461772,94.68180316,ਕੇਲਾ
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,ਕੇਲਾ
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,ਕੇਲਾ
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,ਕੇਲਾ
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,ਕੇਲਾ
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,ਕੇਲਾ
112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,ਕੇਲਾ
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,ਕੇਲਾ
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,ਕੇਲਾ
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,ਕੇਲਾ
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,ਕੇਲਾ
85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,ਕੇਲਾ
108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,ਕੇਲਾ
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,ਕੇਲਾ
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,ਕੇਲਾ
82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,ਕੇਲਾ
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,ਕੇਲਾ
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,ਅੰਬ
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,ਅੰਬ
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,ਅੰਬ
25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,ਅੰਬ
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,ਅੰਬ
20,19,35,34.17719782,50.62161586,6.113935087,98.00687989,ਅੰਬ
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,ਅੰਬ
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,ਅੰਬ
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,ਅੰਬ
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,ਅੰਬ
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,ਅੰਬ
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,ਅੰਬ
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,ਅੰਬ
11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,ਅੰਬ
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,ਅੰਬ
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,ਅੰਬ
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,ਅੰਬ
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,ਅੰਬ
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,ਅੰਬ
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,ਅੰਬ
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,ਅੰਬ
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,ਅੰਬ
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,ਅੰਬ
28,37,28,32.13409675,50.52559148,6.097869767,98.63333684,ਅੰਬ
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,ਅੰਬ
38,19,31,34.73823882,49.08864345,5.855119268,90.65022183,ਅੰਬ
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,ਅੰਬ
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,ਅੰਬ
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,ਅੰਬ
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,ਅੰਬ
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,ਅੰਬ
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,ਅੰਬ
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,ਅੰਬ
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,ਅੰਬ
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,ਅੰਬ
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,ਅੰਬ
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,ਅੰਬ
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,ਅੰਬ
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,ਅੰਬ
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,ਅੰਬ
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,ਅੰਬ
31,29,26,28.22373428,47.40519056,5.024124684,97.76832322,ਅੰਬ
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,ਅੰਬ
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,ਅੰਬ
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,ਅੰਬ
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,ਅੰਬ
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,ਅੰਬ
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,ਅੰਬ
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,ਅੰਬ
37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,ਅੰਬ
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,ਅੰਬ
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,ਅੰਬ
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,ਅੰਬ
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,ਅੰਬ
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,ਅੰਬ
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,ਅੰਬ
29,35,28,28.3471611,53.53903102,6.967417766,90.40260445,ਅੰਬ
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,ਅੰਬ
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,ਅੰਬ
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,ਅੰਬ
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,ਅੰਬ
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,ਅੰਬ
15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,ਅੰਬ
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,ਅੰਬ
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,ਅੰਬ
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,ਅੰਬ
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,ਅੰਬ
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,ਅੰਬ
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,ਅੰਬ
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,ਅੰਬ
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,ਅੰਬ
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,ਅੰਬ
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,ਅੰਬ
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,ਅੰਬ
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,ਅੰਬ
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,ਅੰਬ
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,ਅੰਬ
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,ਅੰਬ
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,ਅੰਬ
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,ਅੰਬ
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,ਅੰਬ
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,ਅੰਬ
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,ਅੰਬ
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,ਅੰਬ
22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,ਅੰਬ
22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,ਅੰਬ
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,ਅੰਬ
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,ਅੰਬ
29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,ਅੰਬ
8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,ਅੰਬ
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,ਅੰਬ
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,ਅੰਬ
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,ਅੰਬ
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,ਅੰਬ
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,ਅੰਬ
18,26,31,32.6112614,47.74916499,5.418475257,91.10190759,ਅੰਬ
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,ਤਰਬੂਜ਼
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,ਤਰਬੂਜ਼
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,ਤਰਬੂਜ਼
114,8,50,24.74631269,88.30866319,6.581587932,57.95826144,ਤਰਬੂਜ਼
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,ਤਰਬੂਜ਼
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,ਤਰਬੂਜ਼
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,ਤਰਬੂਜ਼
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,ਤਰਬੂਜ਼
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,ਤਰਬੂਜ਼
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,ਤਰਬੂਜ਼
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,ਤਰਬੂਜ਼
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,ਤਰਬੂਜ਼
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,ਤਰਬੂਜ਼
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,ਤਰਬੂਜ਼
104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,ਤਰਬੂਜ਼
95,12,51,25.76484262,84.1726996,6.681606702,44.22066914,ਤਰਬੂਜ਼
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,ਤਰਬੂਜ਼
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,ਤਰਬੂਜ਼
81,18,50,26.80750629,88.22874955,6.429788073,58.79889057,ਤਰਬੂਜ਼
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,ਤਰਬੂਜ਼
105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,ਤਰਬੂਜ਼
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,ਤਰਬੂਜ਼
120,19,49,25.79448878,84.26830701,6.762471629,56.45229202,ਤਰਬੂਜ਼
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,ਤਰਬੂਜ਼
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,ਤਰਬੂਜ਼
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,ਤਰਬੂਜ਼
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,ਤਰਬੂਜ਼
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,ਤਰਬੂਜ਼
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,ਤਰਬੂਜ਼
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,ਤਰਬੂਜ਼
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,ਤਰਬੂਜ਼
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,ਤਰਬੂਜ਼
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,ਤਰਬੂਜ਼
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,ਤਰਬੂਜ਼
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,ਤਰਬੂਜ਼
108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,ਤਰਬੂਜ਼
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,ਤਰਬੂਜ਼
117,27,48,26.53259325,82.39053979,6.835268184,54.30660782,ਤਰਬੂਜ਼
109,10,53,26.81938687,87.8274604,6.551750306,46.06193778,ਤਰਬੂਜ਼
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,ਤਰਬੂਜ਼
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,ਤਰਬੂਜ਼
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,ਤਰਬੂਜ਼
86,6,53,25.92030221,83.47202566,6.921847888,42.10681516,ਤਰਬੂਜ਼
107,5,52,26.6634609,89.98405233,6.881425746,57.40847165,ਤਰਬੂਜ਼
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,ਤਰਬੂਜ਼
101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,ਤਰਬੂਜ਼
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,ਤਰਬੂਜ਼
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,ਤਰਬੂਜ਼
102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,ਤਰਬੂਜ਼
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,ਤਰਬੂਜ਼
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,ਤਰਬੂਜ਼
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,ਤਰਬੂਜ਼
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,ਤਰਬੂਜ਼
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,ਤਰਬੂਜ਼
82,25,51,24.31334971,87.47409052,6.074209622,48.11248366,ਤਰਬੂਜ਼
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,ਤਰਬੂਜ਼
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,ਤਰਬੂਜ਼
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,ਤਰਬੂਜ਼
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,ਤਰਬੂਜ਼
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,ਤਰਬੂਜ਼
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,ਤਰਬੂਜ਼
101,17,55,24.37118217,87.1269128,6.451499764,44.63907691,ਤਰਬੂਜ਼
111,6,53,26.4930645,88.59143088,6.313512999,46.06382209,ਤਰਬੂਜ਼
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,ਤਰਬੂਜ਼
115,11,46,24.41592661,89.39655519,6.623167177,40.32161859,ਤਰਬੂਜ਼
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,ਤਰਬੂਜ਼
120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,ਤਰਬੂਜ਼
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,ਤਰਬੂਜ਼
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,ਤਰਬੂਜ਼
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,ਤਰਬੂਜ਼
97,22,50,26.26028739,86.14585891,6.7698938,58.97878791,ਤਰਬੂਜ਼
117,30,50,24.90123934,87.20772913,6.744966312,46.59207341,ਤਰਬੂਜ਼
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,ਤਰਬੂਜ਼
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,ਤਰਬੂਜ਼
81,16,45,26.90435747,86.25426228,6.727468157,59.75980023,ਤਰਬੂਜ਼
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,ਤਰਬੂਜ਼
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,ਤਰਬੂਜ਼
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,ਤਰਬੂਜ਼
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,ਤਰਬੂਜ਼
108,23,51,26.84366082,83.85039964,6.106500787,40.228644,ਤਰਬੂਜ਼
113,30,50,26.03967219,83.9862443,6.277484043,43.87712348,ਤਰਬੂਜ਼
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,ਤਰਬੂਜ਼
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,ਤਰਬੂਜ਼
114,21,55,25.4438391,87.9392312,6.472756256,57.51549686,ਤਰਬੂਜ਼
99,6,45,26.12588914,86.5507939,6.000975617,40.71210074,ਤਰਬੂਜ਼
92,20,55,25.10474753,87.5267616,6.587791262,59.26519444,ਤਰਬੂਜ਼
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,ਤਰਬੂਜ਼
91,24,55,26.27061608,83.09194521,6.259086583,46.76837499,ਤਰਬੂਜ਼
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,ਤਰਬੂਜ਼
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,ਤਰਬੂਜ਼
89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,ਤਰਬੂਜ਼
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,ਤਰਬੂਜ਼
83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,ਤਰਬੂਜ਼
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,ਤਰਬੂਜ਼
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,ਤਰਬੂਜ਼
97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,ਤਰਬੂਜ਼
110,7,45,26.63838589,84.69546874,6.189213927,48.32428609,ਤਰਬੂਜ਼
96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,ਤਰਬੂਜ਼
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,ਤਰਬੂਜ਼
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,ਤਰਬੂਜ਼
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,ਖਰਬੂਜ਼ਾ
114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,ਖਰਬੂਜ਼ਾ
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,ਖਰਬੂਜ਼ਾ
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,ਖਰਬੂਜ਼ਾ
